Adult2OtherChild,Adult2Others,Adult2TargetChild,Adult2unsure,Adultfemale,Adultmale,Childvoc,Media,Multiple_adults,Otherchild2OtherChild,Otherchild2TargetChild,Otherchild2adults,Otherchild2unsure,PID,Unsure_adults,age_YYMMDD,annotate_date_YYYYMMDD,annotator,beginoptions,comments,date_YYYYMMDD,file_name,gender,id,outdir,percents_voc,repeats,researcher_present,sleeping,timestamp_HHMMSS,Childsleep
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,11:03.6,Anele,Categorize clip,,1/1/14,267-12mo_01-01-2013_0753.wav,male,267-12mo,/Volumes/cll/NYU LENA Project/Recordings/12-mo recordings/267 output,0,0,0,1,06:16:30,
Categorize language to other child(ren),Categorize language to other adults,Spanish,Categorize language to someone unknown,1,0,0,Spanish,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,12:24.5,Anele,Categorize clip,This is an example of Feeding. ,1/1/14,267-12mo_01-01-2013_1339.wav,male,267-12mo,/Volumes/cll/NYU LENA Project/Recordings/12-mo recordings/267 output,0.045666667,1,0,0,11:09:30,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,14:49.9,Anele,Categorize clip,,1/1/14,267-12mo_01-01-2013_0179.wav,male,267-12mo,/Volumes/cll/NYU LENA Project/Recordings/12-mo recordings/267 output,0,0,0,1,01:29:30,
Categorize language to other child(ren),Spanish,Categorize language to target child,Categorize language to someone unknown,0,0,1,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,16:22.8,Anele,Categorize clip,,1/1/14,267-12mo_01-01-2013_0991.wav,male,267-12mo,/Volumes/cll/NYU LENA Project/Recordings/12-mo recordings/267 output,0.317333333,1,0,0,08:15:30,
Categorize language to other child(ren),Categorize language to other adults,Spanish,Categorize language to someone unknown,1,0,1,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,1,0,1/1/13,17:47.8,Anele,Categorize clip,,1/1/14,267-12mo_01-01-2013_1829.wav,male,267-12mo,/Volumes/cll/NYU LENA Project/Recordings/12-mo recordings/267 output,0.336,1,0,0,15:14:30,
Categorize language to other child(ren),Spanish,Categorize language to target child,Categorize language to someone unknown,0,0,1,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,19:06.3,Anele,Categorize clip,,1/1/14,267-12mo_01-01-2013_1070.wav,male,267-12mo,/Volumes/cll/NYU LENA Project/Recordings/12-mo recordings/267 output,0.314,1,0,0,08:55:00,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,19:09.6,Anele,Categorize clip,,1/1/14,267-12mo_01-01-2013_0563.wav,male,267-12mo,/Volumes/cll/NYU LENA Project/Recordings/12-mo recordings/267 output,0.016333333,0,0,1,04:41:30,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,19:11.1,Anele,Categorize clip,,1/1/14,267-12mo_01-01-2013_0347.wav,male,267-12mo,/Volumes/cll/NYU LENA Project/Recordings/12-mo recordings/267 output,0,0,0,1,02:53:30,
Categorize language to other child(ren),Categorize language to other adults,Spanish,Categorize language to someone unknown,1,0,1,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,20:23.3,Anele,Categorize clip,,1/1/14,267-12mo_01-01-2013_0911.wav,male,267-12mo,/Volumes/cll/NYU LENA Project/Recordings/12-mo recordings/267 output,0.166,1,0,0,07:35:30,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,20:25.5,Anele,Categorize clip,,1/1/14,267-12mo_01-01-2013_0307.wav,male,267-12mo,/Volumes/cll/NYU LENA Project/Recordings/12-mo recordings/267 output,0,0,0,1,02:33:30,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,1,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,21:01.1,Anele,Categorize clip,,1/1/14,267-12mo_01-01-2013_0503.wav,male,267-12mo,/Volumes/cll/NYU LENA Project/Recordings/12-mo recordings/267 output,0.011,0,0,0,04:11:30,
Categorize language to other child(ren),Categorize language to other adults,Spanish,Categorize language to someone unknown,1,0,1,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,21:39.4,Anele,Categorize clip,,1/1/14,267-12mo_01-01-2013_0923.wav,male,267-12mo,/Volumes/cll/NYU LENA Project/Recordings/12-mo recordings/267 output,0.435333333,0,0,0,07:41:30,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,21:42.9,Anele,Categorize clip,,1/1/14,267-12mo_01-01-2013_1712.wav,male,267-12mo,/Volumes/cll/NYU LENA Project/Recordings/12-mo recordings/267 output,0.416333333,0,0,1,14:16:00,
Categorize language to other child(ren),Categorize language to other adults,Spanish,Categorize language to someone unknown,1,0,1,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,23:18.6,Anele,Categorize clip,This is an example of Joint Play,1/1/14,267-12mo_01-01-2013_1807.wav,male,267-12mo,/Volumes/cll/NYU LENA Project/Recordings/12-mo recordings/267 output,0.292,1,0,0,15:03:30,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,23:21.8,Anele,Categorize clip,,1/1/14,267-12mo_01-01-2013_0217.wav,male,267-12mo,/Volumes/cll/NYU LENA Project/Recordings/12-mo recordings/267 output,0,0,0,1,01:48:30,
Categorize language to other child(ren),Categorize language to other adults,Spanish,Categorize language to someone unknown,1,0,1,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,24:01.4,Anele,Categorize clip,,1/1/14,267-12mo_01-01-2013_1829.wav,male,267-12mo,/Volumes/cll/NYU LENA Project/Recordings/12-mo recordings/267 output,0.336,0,0,0,15:14:30,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,24:04.9,Anele,Categorize clip,,1/1/14,267-12mo_01-01-2013_0345.wav,male,267-12mo,/Volumes/cll/NYU LENA Project/Recordings/12-mo recordings/267 output,0,0,0,1,02:52:30,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,24:06.5,Anele,Categorize clip,,1/1/14,267-12mo_01-01-2013_0783.wav,male,267-12mo,/Volumes/cll/NYU LENA Project/Recordings/12-mo recordings/267 output,0,0,0,1,06:31:30,
Categorize language to other child(ren),Spanish,Spanish,Categorize language to someone unknown,1,0,1,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,25:53.9,Anele,Categorize clip,,1/1/14,267-12mo_01-01-2013_1008.wav,male,267-12mo,/Volumes/cll/NYU LENA Project/Recordings/12-mo recordings/267 output,0.668333333,2,0,0,08:24:00,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,25:56.2,Anele,Categorize clip,,1/1/14,267-12mo_01-01-2013_1483.wav,male,267-12mo,/Volumes/cll/NYU LENA Project/Recordings/12-mo recordings/267 output,0,0,0,1,12:21:30,
Categorize language to other child(ren),Categorize language to other adults,Spanish,Categorize language to someone unknown,1,0,1,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,27:25.0,Anele,Categorize clip,,1/1/14,267-12mo_01-01-2013_0918.wav,male,267-12mo,/Volumes/cll/NYU LENA Project/Recordings/12-mo recordings/267 output,0.089666667,0,0,0,07:39:00,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,27:27.7,Anele,Categorize clip,,1/1/14,267-12mo_01-01-2013_1701.wav,male,267-12mo,/Volumes/cll/NYU LENA Project/Recordings/12-mo recordings/267 output,0.465,0,0,1,14:10:30,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Spanish,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,28:45.7,Anele,Unsure speaker and unsure language,,1/1/14,267-12mo_01-01-2013_1285.wav,male,267-12mo,/Volumes/cll/NYU LENA Project/Recordings/12-mo recordings/267 output,0.031666667,1,0,0,10:42:30,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,28:47.4,Anele,Categorize clip,,1/1/14,267-12mo_01-01-2013_0223.wav,male,267-12mo,/Volumes/cll/NYU LENA Project/Recordings/12-mo recordings/267 output,0,0,0,1,01:51:30,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Spanish,0,0,0,Spanish,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,30:04.9,Anele,Categorize clip,,1/1/14,267-12mo_01-01-2013_1870.wav,male,267-12mo,/Volumes/cll/NYU LENA Project/Recordings/12-mo recordings/267 output,0.186333333,1,0,0,15:35:00,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,1,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,30:43.0,Anele,Categorize clip,,1/1/14,267-12mo_01-01-2013_0832.wav,male,267-12mo,/Volumes/cll/NYU LENA Project/Recordings/12-mo recordings/267 output,0.025333333,0,0,0,06:56:00,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,30:45.0,Anele,Categorize clip,,1/1/14,267-12mo_01-01-2013_0681.wav,male,267-12mo,/Volumes/cll/NYU LENA Project/Recordings/12-mo recordings/267 output,0,0,0,1,05:40:30,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,30:46.6,Anele,Categorize clip,,1/1/14,267-12mo_01-01-2013_0093.wav,male,267-12mo,/Volumes/cll/NYU LENA Project/Recordings/12-mo recordings/267 output,0,0,0,1,00:46:30,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,30:48.3,Anele,Categorize clip,,1/1/14,267-12mo_01-01-2013_1778.wav,male,267-12mo,/Volumes/cll/NYU LENA Project/Recordings/12-mo recordings/267 output,0.597666667,0,0,1,14:49:00,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,30:49.8,Anele,Categorize clip,,1/1/14,267-12mo_01-01-2013_1565.wav,male,267-12mo,/Volumes/cll/NYU LENA Project/Recordings/12-mo recordings/267 output,0,0,0,1,13:02:30,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,30:51.7,Anele,Categorize clip,,1/1/14,267-12mo_01-01-2013_1660.wav,male,267-12mo,/Volumes/cll/NYU LENA Project/Recordings/12-mo recordings/267 output,0.292666667,0,0,1,13:50:00,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,30:53.4,Anele,Categorize clip,,1/1/14,267-12mo_01-01-2013_0719.wav,male,267-12mo,/Volumes/cll/NYU LENA Project/Recordings/12-mo recordings/267 output,0,0,0,1,05:59:30,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,30:55.1,Anele,Categorize clip,,1/1/14,267-12mo_01-01-2013_1648.wav,male,267-12mo,/Volumes/cll/NYU LENA Project/Recordings/12-mo recordings/267 output,0.504,0,0,1,13:44:00,
Categorize language to other child(ren),Categorize language to other adults,Spanish,Spanish,1,0,0,Spanish,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,32:16.2,Anele,Categorize clip,,1/1/14,267-12mo_01-01-2013_1865.wav,male,267-12mo,/Volumes/cll/NYU LENA Project/Recordings/12-mo recordings/267 output,0.48,1,0,0,15:32:30,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,32:19.1,Anele,Categorize clip,,1/1/14,267-12mo_01-01-2013_1145.wav,male,267-12mo,/Volumes/cll/NYU LENA Project/Recordings/12-mo recordings/267 output,0.533666667,0,0,1,09:32:30,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,32:20.8,Anele,Categorize clip,,1/1/14,267-12mo_01-01-2013_1699.wav,male,267-12mo,/Volumes/cll/NYU LENA Project/Recordings/12-mo recordings/267 output,0.446333333,0,0,1,14:09:30,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,32:22.4,Anele,Categorize clip,,1/1/14,267-12mo_01-01-2013_1571.wav,male,267-12mo,/Volumes/cll/NYU LENA Project/Recordings/12-mo recordings/267 output,0,0,0,1,13:05:30,
Categorize language to other child(ren),Categorize language to other adults,Spanish,Categorize language to someone unknown,1,0,1,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,33:03.1,Anele,Categorize clip,,1/1/14,267-12mo_01-01-2013_1827.wav,male,267-12mo,/Volumes/cll/NYU LENA Project/Recordings/12-mo recordings/267 output,0.126,0,0,0,15:13:30,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,33:06.4,Anele,Categorize clip,,1/1/14,267-12mo_01-01-2013_0204.wav,male,267-12mo,/Volumes/cll/NYU LENA Project/Recordings/12-mo recordings/267 output,0,0,0,1,01:42:00,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,33:08.1,Anele,Categorize clip,,1/1/14,267-12mo_01-01-2013_0260.wav,male,267-12mo,/Volumes/cll/NYU LENA Project/Recordings/12-mo recordings/267 output,0,0,0,1,02:10:00,
Categorize language to other child(ren),Unsure,Categorize language to target child,Categorize language to someone unknown,0,0,1,Spanish,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,34:27.1,Anele,Categorize clip,,1/1/14,267-12mo_01-01-2013_1439.wav,male,267-12mo,/Volumes/cll/NYU LENA Project/Recordings/12-mo recordings/267 output,0.088333333,1,0,0,11:59:30,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,1,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,35:00.8,Anele,Categorize clip,,1/1/14,267-12mo_01-01-2013_0847.wav,male,267-12mo,/Volumes/cll/NYU LENA Project/Recordings/12-mo recordings/267 output,0.044666667,0,0,0,07:03:30,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,35:03.6,Anele,Categorize clip,,1/1/14,267-12mo_01-01-2013_1542.wav,male,267-12mo,/Volumes/cll/NYU LENA Project/Recordings/12-mo recordings/267 output,0,0,0,1,12:51:00,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Unsure,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,37:34.0,Anele,Categorize clip,,1/1/14,267-12mo_01-01-2013_1850.wav,male,267-12mo,/Volumes/cll/NYU LENA Project/Recordings/12-mo recordings/267 output,0.197333333,2,0,0,15:25:00,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Spanish,0,0,0,Spanish,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,39:30.4,Anele,Categorize clip,,1/1/14,267-12mo_01-01-2013_1301.wav,male,267-12mo,/Volumes/cll/NYU LENA Project/Recordings/12-mo recordings/267 output,0.023,2,0,0,10:50:30,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,00:14.5,Anele,Categorize clip,,1/1/14,267-12mo_01-01-2013_1179.wav,male,267-12mo,/Volumes/cll/NYU LENA Project/Recordings/12-mo recordings/267 output,0.439666667,0,0,1,09:49:30,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,English/Quechua,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,01:27.4,Anele,No speech,,1/1/14,267-12mo_01-01-2013_1108.wav,male,267-12mo,/Volumes/cll/NYU LENA Project/Recordings/12-mo recordings/267 output,0.534333333,1,0,0,09:14:00,
Categorize language to other child(ren),Categorize language to other adults,Spanish,Spanish,1,0,0,Spanish,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,02:44.2,Anele,Categorize clip,,1/1/14,267-12mo_01-01-2013_1333.wav,male,267-12mo,/Volumes/cll/NYU LENA Project/Recordings/12-mo recordings/267 output,0.039666667,1,0,0,11:06:30,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,1,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,03:18.8,Anele,Categorize clip,,1/1/14,267-12mo_01-01-2013_0534.wav,male,267-12mo,/Volumes/cll/NYU LENA Project/Recordings/12-mo recordings/267 output,0.067333333,0,0,0,04:27:00,
Categorize language to other child(ren),Unsure,Categorize language to target child,Categorize language to someone unknown,0,0,0,No Language,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,05:18.7,Anele,Categorize clip,,1/1/14,267-12mo_01-01-2013_1430.wav,male,267-12mo,/Volumes/cll/NYU LENA Project/Recordings/12-mo recordings/267 output,0.07,2,0,0,11:55:00,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,05:21.5,Anele,Categorize clip,,1/1/14,267-12mo_01-01-2013_0177.wav,male,267-12mo,/Volumes/cll/NYU LENA Project/Recordings/12-mo recordings/267 output,0,0,0,1,01:28:30,
Categorize language to other child(ren),Spanish,Unsure,Categorize language to someone unknown,1,0,1,Spanish,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,07:27.3,Anele,Categorize clip,,1/1/14,267-12mo_01-01-2013_1860.wav,male,267-12mo,/Volumes/cll/NYU LENA Project/Recordings/12-mo recordings/267 output,0.424666667,2,0,0,15:30:00,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,07:30.2,Anele,Categorize clip,,1/1/14,267-12mo_01-01-2013_0392.wav,male,267-12mo,/Volumes/cll/NYU LENA Project/Recordings/12-mo recordings/267 output,0,0,0,1,03:16:00,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,07:33.0,Anele,Categorize clip,,1/1/14,267-12mo_01-01-2013_1777.wav,male,267-12mo,/Volumes/cll/NYU LENA Project/Recordings/12-mo recordings/267 output,0.695666667,0,0,1,14:48:30,
Categorize language to other child(ren),Spanish,Categorize language to target child,Categorize language to someone unknown,0,0,1,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,08:49.6,Anele,Categorize clip,,1/1/14,267-12mo_01-01-2013_1251.wav,male,267-12mo,/Volumes/cll/NYU LENA Project/Recordings/12-mo recordings/267 output,0.461333333,1,0,0,10:25:30,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,08:53.1,Anele,Categorize clip,,1/1/14,267-12mo_01-01-2013_1182.wav,male,267-12mo,/Volumes/cll/NYU LENA Project/Recordings/12-mo recordings/267 output,0.480333333,0,0,1,09:51:00,
Categorize language to other child(ren),Spanish,Categorize language to target child,Categorize language to someone unknown,0,0,1,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,10:16.3,Anele,Categorize clip,,1/1/14,267-12mo_01-01-2013_1002.wav,male,267-12mo,/Volumes/cll/NYU LENA Project/Recordings/12-mo recordings/267 output,0.541,1,0,0,08:21:00,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,10:19.1,Anele,Categorize clip,,1/1/14,267-12mo_01-01-2013_1603.wav,male,267-12mo,/Volumes/cll/NYU LENA Project/Recordings/12-mo recordings/267 output,0,0,0,1,13:21:30,
Categorize language to other child(ren),Categorize language to other adults,Spanish,Categorize language to someone unknown,1,0,1,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,11:49.8,Anele,Categorize clip,,1/1/14,267-12mo_01-01-2013_1046.wav,male,267-12mo,/Volumes/cll/NYU LENA Project/Recordings/12-mo recordings/267 output,0.405666667,1,0,0,08:43:00,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,11:52.3,Anele,Categorize clip,,1/1/14,267-12mo_01-01-2013_0799.wav,male,267-12mo,/Volumes/cll/NYU LENA Project/Recordings/12-mo recordings/267 output,0,0,0,1,06:39:30,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,1,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,12:28.2,Anele,Categorize clip,,1/1/14,267-12mo_01-01-2013_0818.wav,male,267-12mo,/Volumes/cll/NYU LENA Project/Recordings/12-mo recordings/267 output,0.018,0,0,0,06:49:00,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,1,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,13:49.1,Anele,Categorize clip,,1/1/14,267-12mo_01-01-2013_0880.wav,male,267-12mo,/Volumes/cll/NYU LENA Project/Recordings/12-mo recordings/267 output,0.230333333,1,0,0,07:20:00,
Categorize language to other child(ren),Spanish,Unsure,Categorize language to someone unknown,1,0,1,Spanish,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,16:09.5,Anele,Categorize clip,,1/1/14,267-12mo_01-01-2013_1408.wav,male,267-12mo,/Volumes/cll/NYU LENA Project/Recordings/12-mo recordings/267 output,0.433,2,0,0,11:44:00,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,16:12.3,Anele,Categorize clip,,1/1/14,267-12mo_01-01-2013_0837.wav,male,267-12mo,/Volumes/cll/NYU LENA Project/Recordings/12-mo recordings/267 output,0,0,0,0,06:58:30,
Categorize language to other child(ren),Categorize language to other adults,Categorize language to target child,Categorize language to someone unknown,0,0,0,Categorize media,0,Categorize language to other child(ren),Categorize language to target child,Categorize language to adults,Categorize language to someone unknown,0,0,1/1/13,16:14.0,Anele,Categorize clip,,1/1/14,267-12mo_01-01-2013_1159.wav,male,267-12mo,/Volumes/cll/NYU LENA Project/Recordings/12-mo recordings/267 output,0.655,0,0,1,09:39:30,
